,Blocks,Fumble Returns,Interception,Opponent,Pass Yards Allowed,Point After,Points,Position,Rush Yards Allowed,Sack,Safety,Team,Total Yards,Touchdowns,Week,Year
342,0,1,1,NO,333,30,6.00,DST,81,2.0,0,Dallas CowboysDallas,414,0,12,2010
343,0,0,0,@Atl,177,20,6.00,DST,117,2.0,0,Green Bay PackersGreen Bay,294,0,12,2010
344,0,0,0,@Hou,158,20,6.00,DST,188,2.0,0,Tennessee TitansTennessee,346,0,12,2010
345,0,0,0,Min,162,17,6.00,DST,137,2.0,0,Washington RedskinsWashington,299,0,12,2010
346,0,0,1,@NYJ,149,26,5.00,DST,170,2.0,0,Cincinnati BengalsCincinnati,319,0,12,2010
347,0,0,0,@Chi,218,31,4.00,DST,131,4.0,0,Philadelphia EaglesPhiladelphia,349,0,12,2010
348,0,0,0,Stl,308,36,2.00,DST,123,2.0,0,Denver BroncosDenver,431,0,12,2010
349,0,0,0,SD,172,36,2.00,DST,129,2.0,0,Indianapolis ColtsIndianapolis,301,0,12,2010
350,0,0,0,NE,338,45,1.00,DST,109,1.0,0,Detroit LionsDetroit,447,0,12,2010
351,0,0,0,@NYG,226,24,1.00,DST,135,0.0,0,Jacksonville JaguarsJacksonville,361,0,12,2010
352,0,4,2,Was,264,7,23.00,DST,74,4.0,0,New York GiantsNY Giants,338,0,13,2010
353,0,0,4,@Ind,365,35,20.00,DST,40,0.0,0,Dallas CowboysDallas,405,2,13,2010
354,0,0,2,@Ari,119,6,18.00,DST,105,4.0,0,St. Louis RamsSt. Louis,224,0,13,2010
355,0,0,3,NYJ,149,3,17.00,DST,152,1.0,0,New England PatriotsNew England,301,0,13,2010
356,1,0,3,@Mia,167,10,16.00,DST,114,1.0,0,Cleveland BrownsCleveland,281,0,13,2010
357,0,1,0,Den,86,6,16.00,DST,161,4.0,0,Kansas City ChiefsKansas City,247,0,13,2010
358,0,0,4,@Min,177,38,15.00,DST,210,1.0,0,Buffalo BillsBuffalo,387,1,13,2010
359,0,0,2,@Ten,163,6,15.00,DST,57,1.0,0,Jacksonville JaguarsJacksonville,220,0,13,2010
360,0,4,1,Buf,155,14,15.00,DST,84,1.0,0,Minnesota VikingsMinnesota,239,0,13,2010
361,0,1,1,@SD,265,13,15.00,DST,21,4.0,0,Oakland RaidersOakland,286,0,13,2010
362,0,0,1,Car,152,14,15.00,DST,131,3.0,0,Seattle SeahawksSeattle,283,1,13,2010
363,0,1,0,@Bal,226,10,13.00,DST,43,4.0,0,Pittsburgh SteelersPittsburgh,269,0,13,2010
364,0,0,1,Pit,234,13,12.00,DST,54,3.0,0,Baltimore RavensBaltimore,288,0,13,2010
365,0,1,0,@KC,174,10,11.00,DST,185,2.0,0,Denver BroncosDenver,359,0,13,2010
366,0,0,1,@TB,174,24,10.00,DST,151,1.0,0,Atlanta FalconsAtlanta,325,1,13,2010
367,0,0,1,SF,172,16,10.00,DST,97,4.0,0,Green Bay PackersGreen Bay,269,0,13,2010
368,1,0,0,Dal,151,38,10.00,DST,217,2.0,0,Indianapolis ColtsIndianapolis,368,1,13,2010
369,0,0,0,Cle,200,13,9.00,DST,52,2.0,0,Miami DolphinsMiami,252,0,13,2010
370,0,0,1,Stl,169,19,8.00,DST,119,2.0,0,Arizona CardinalsArizona,288,0,13,2010
371,0,0,2,@Sea,210,31,7.00,DST,161,3.0,0,Carolina PanthersCarolina,371,0,13,2010
372,0,1,0,Chi,197,24,7.00,DST,114,4.0,0,Detroit LionsDetroit,311,0,13,2010
373,0,1,1,Hou,323,24,7.00,DST,108,2.0,0,Philadelphia EaglesPhiladelphia,431,0,13,2010
374,1,0,0,Jax,119,17,7.00,DST,258,1.0,0,Tennessee TitansTennessee,377,0,13,2010
375,0,0,0,@Det,168,20,6.00,DST,134,2.0,0,Chicago BearsChicago,302,0,13,2010
376,0,0,1,NO,290,34,4.00,DST,146,2.0,0,Cincinnati BengalsCincinnati,436,0,13,2010
377,0,0,0,@GB,274,34,4.00,DST,136,4.0,0,San Francisco 49ersSan Francisco,410,0,13,2010
378,0,0,2,Atl,205,28,4.00,DST,85,0.0,0,Tampa Bay BuccaneersTampa Bay,290,0,13,2010
379,0,0,1,@Phi,301,34,3.00,DST,115,1.0,0,Houston TexansHouston,416,0,13,2010
380,0,0,0,@Cin,215,30,3.00,DST,96,3.0,0,New Orleans SaintsNew Orleans,311,0,13,2010
381,0,0,0,@NE,304,45,3.00,DST,101,3.0,0,New York JetsNY Jets,405,0,13,2010
382,0,1,0,Oak,117,28,3.00,DST,251,1.0,0,San Diego ChargersSan Diego,368,0,13,2010
383,0,0,1,@NYG,161,31,2.00,DST,197,0.0,0,Washington RedskinsWashington,358,0,13,2010
384,0,0,3,Cin,156,7,28.00,DST,34,3.0,0,Pittsburgh SteelersPittsburgh,190,2,14,2010
385,0,3,3,Den,156,13,26.00,DST,132,1.0,0,Arizona CardinalsArizona,288,1,14,2010
386,0,2,2,@Chi,138,7,23.00,DST,47,2.0,0,New England PatriotsNew England,185,1,14,2010
387,0,1,2,Stl,191,13,22.00,DST,136,3.0,0,New Orleans SaintsNew Orleans,327,1,14,2010
388,0,1,2,GB,192,3,20.00,DST,66,4.0,0,Detroit LionsDetroit,258,0,14,2010
389,0,1,1,@NYJ,193,6,20.00,DST,87,6.0,0,Miami DolphinsMiami,280,0,14,2010
390,0,0,2,@Hou,378,28,18.00,DST,111,2.0,0,Baltimore RavensBaltimore,489,2,14,2010
391,0,3,0,Mia,30,10,18.00,DST,101,5.0,0,New York JetsNY Jets,131,0,14,2010
392,0,1,4,Sea,277,21,18.00,DST,84,1.0,0,San Francisco 49ersSan Francisco,361,1,14,2010
393,0,2,1,Cle,82,6,17.00,DST,105,1.0,0,Buffalo BillsBuffalo,187,0,14,2010
394,0,1,1,@Car,76,10,16.00,DST,212,5.0,0,Atlanta FalconsAtlanta,288,0,14,2010
395,0,0,1,@Min,103,3,16.00,DST,61,4.0,0,New York GiantsNY Giants,164,0,14,2010
396,0,0,0,KC,19,0,14.00,DST,48,4.0,0,San Diego ChargersSan Diego,67,0,14,2010
397,0,0,2,@Det,96,7,13.00,DST,190,2.0,0,Green Bay PackersGreen Bay,286,0,14,2010
398,0,1,0,@Buf,131,13,11.00,DST,192,2.0,0,Cleveland BrownsCleveland,323,0,14,2010
399,0,2,0,TB,262,17,9.00,DST,103,1.0,0,Washington RedskinsWashington,365,0,14,2010
400,0,0,0,@SF,241,40,8.00,DST,95,2.0,0,Seattle SeahawksSeattle,336,1,14,2010
401,0,1,0,@Was,211,16,8.00,DST,188,2.0,0,Tampa Bay BuccaneersTampa Bay,399,0,14,2010
402,0,1,1,Oak,323,31,7.00,DST,153,3.0,0,Jacksonville JaguarsJacksonville,476,0,14,2010
403,0,1,2,@NO,213,31,7.00,DST,132,1.0,0,St. Louis RamsSt. Louis,345,0,14,2010
404,0,0,2,Phi,258,30,6.00,DST,171,2.0,0,Dallas CowboysDallas,429,0,14,2010
405,0,1,1,@SD,219,31,6.00,DST,207,2.0,0,Kansas City ChiefsKansas City,426,0,14,2010
406,0,0,2,NYG,182,21,6.00,DST,213,1.0,0,Minnesota VikingsMinnesota,395,0,14,2010
407,0,0,2,@Dal,239,27,6.00,DST,110,1.0,0,Philadelphia EaglesPhiladelphia,349,0,14,2010
408,0,0,1,Atl,200,31,5.00,DST,127,3.0,0,Carolina PanthersCarolina,327,0,14,2010
409,0,0,0,@Pit,231,23,5.00,DST,123,4.0,0,Cincinnati BengalsCincinnati,354,0,14,2010
410,0,0,0,Bal,190,34,5.00,DST,63,5.0,0,Houston TexansHouston,253,0,14,2010
411,0,2,0,@Ten,244,28,4.00,DST,121,0.0,0,Indianapolis ColtsIndianapolis,365,0,14,2010
412,0,0,1,@Jax,151,38,4.00,DST,234,2.0,0,Oakland RaidersOakland,385,0,14,2010
413,0,0,0,NE,351,36,3.00,DST,124,3.0,0,Chicago BearsChicago,475,0,14,2010
414,0,1,0,@Ari,146,43,2.00,DST,211,0.0,0,Denver BroncosDenver,357,0,14,2010
415,0,0,0,Ind,312,30,1.00,DST,87,1.0,0,Tennessee TitansTennessee,399,0,14,2010
416,0,2,3,@Min,159,14,24.00,DST,114,4.0,0,Chicago BearsChicago,273,1,15,2010
417,0,1,2,@Sea,143,18,18.00,DST,91,2.0,0,Atlanta FalconsAtlanta,234,1,15,2010
418,0,1,1,GB,226,27,16.00,DST,143,5.0,0,New England PatriotsNew England,369,1,15,2010
419,0,0,0,@Pit,232,17,15.00,DST,146,3.0,1,New York JetsNY Jets,378,1,15,2010
420,0,0,1,SF,131,7,15.00,DST,61,6.0,0,San Diego ChargersSan Diego,192,0,15,2010
421,0,1,0,@Car,126,19,14.00,DST,177,2.0,0,Arizona CardinalsArizona,303,1,15,2010
422,0,1,1,Ari,175,12,14.00,DST,43,3.0,0,Carolina PanthersCarolina,218,0,15,2010
423,0,0,2,@Stl,155,13,14.00,DST,69,3.0,0,Kansas City ChiefsKansas City,224,0,15,2010
424,0,1,1,Jax,289,24,12.00,DST,67,1.0,0,Indianapolis ColtsIndianapolis,356,1,15,2010
425,0,1,1,@NYG,264,31,12.00,DST,100,2.0,0,Philadelphia EaglesPhiladelphia,364,1,15,2010
426,0,1,1,@Mia,261,14,11.00,DST,65,3.0,0,Buffalo BillsBuffalo,326,0,15,2010
427,0,1,2,Was,286,30,11.00,DST,55,5.0,0,Dallas CowboysDallas,341,0,15,2010
428,0,0,1,Hou,293,17,10.00,DST,30,4.0,0,Tennessee TitansTennessee,323,0,15,2010
429,0,2,1,Phi,221,38,9.00,DST,197,3.0,0,New York GiantsNY Giants,418,0,15,2010
430,0,0,0,Cle,219,17,8.00,DST,59,4.0,0,Cincinnati BengalsCincinnati,278,0,15,2010
431,0,0,1,Buf,211,17,8.00,DST,71,2.0,0,Miami DolphinsMiami,282,0,15,2010
432,0,0,0,@TB,227,20,7.00,DST,176,3.0,0,Detroit LionsDetroit,403,0,15,2010
433,0,0,0,@Ind,221,34,7.00,DST,155,1.0,0,Jacksonville JaguarsJacksonville,376,1,15,2010
434,0,1,0,Den,129,23,7.00,DST,106,2.0,1,Oakland RaidersOakland,235,0,15,2010
435,0,0,1,NO,242,24,6.00,DST,27,3.0,0,Baltimore RavensBaltimore,269,0,15,2010
436,0,1,2,@Oak,238,39,6.00,DST,264,0.0,0,Denver BroncosDenver,502,0,15,2010
437,0,0,1,KC,173,27,6.00,DST,210,3.0,0,St. Louis RamsSt. Louis,383,0,15,2010
438,0,0,1,@Ten,212,31,5.00,DST,147,3.0,0,Houston TexansHouston,359,0,15,2010
439,0,0,0,@Cin,209,19,4.00,DST,188,0.0,0,Cleveland BrownsCleveland,397,0,15,2010
440,0,0,0,@NE,136,31,3.00,DST,113,3.0,0,Green Bay PackersGreen Bay,249,0,15,2010
441,0,0,1,Chi,189,40,3.00,DST,104,1.0,0,Minnesota VikingsMinnesota,293,0,15,2010
442,0,0,0,@Bal,148,30,3.00,DST,208,3.0,0,New Orleans SaintsNew Orleans,356,0,15,2010
443,0,0,1,Atl,168,34,3.00,DST,98,1.0,0,Seattle SeahawksSeattle,266,0,15,2010
444,0,0,0,NYJ,170,22,2.00,DST,106,1.0,0,Pittsburgh SteelersPittsburgh,276,0,15,2010
445,0,0,0,@Dal,300,33,2.00,DST,134,2.0,0,Washington RedskinsWashington,434,0,15,2010
446,0,0,0,@SD,266,34,1.00,DST,108,1.0,0,San Francisco 49ersSan Francisco,374,0,15,2010
447,0,0,0,Det,252,23,1.00,DST,181,0.0,0,Tampa Bay BuccaneersTampa Bay,433,0,15,2010
448,0,4,3,@Buf,244,3,27.00,DST,125,3.0,0,New England PatriotsNew England,369,0,16,2010
449,0,1,2,Dal,199,26,24.00,DST,183,5.0,0,Arizona CardinalsArizona,382,2,16,2010
450,0,2,1,@Phi,224,14,22.00,DST,107,6.0,0,Minnesota VikingsMinnesota,331,1,16,2010
451,0,1,1,Car,45,3,18.00,DST,74,4.0,0,Pittsburgh SteelersPittsburgh,119,0,16,2010
452,0,2,4,NYG,296,17,17.00,DST,90,1.0,0,Green Bay PackersGreen Bay,386,0,16,2010
453,0,0,2,Ten,213,14,17.00,DST,57,3.0,0,Kansas City ChiefsKansas City,270,1,16,2010
454,0,0,2,NO,296,17,15.00,DST,72,1.0,0,Atlanta FalconsAtlanta,368,1,16,2010
455,0,1,3,@Cle,178,10,15.00,DST,102,0.0,0,Baltimore RavensBaltimore,280,0,16,2010
456,0,1,2,@Mia,271,27,15.00,DST,154,2.0,0,Detroit LionsDetroit,425,1,16,2010
457,0,1,1,SF,246,17,14.00,DST,85,4.0,1,St. Louis RamsSt. Louis,331,0,16,2010
458,0,0,2,@Jax,258,17,12.00,DST,78,4.0,0,Washington RedskinsWashington,336,0,16,2010
459,0,0,1,@Chi,202,38,10.00,DST,120,2.0,0,New York JetsNY Jets,322,1,16,2010
460,0,0,2,Ind,179,31,10.00,DST,191,0.0,0,Oakland RaidersOakland,370,1,16,2010
461,0,1,0,@Stl,275,25,10.00,DST,60,1.0,0,San Francisco 49ersSan Francisco,335,1,16,2010
462,0,1,1,SD,249,20,9.00,DST,64,1.0,0,Cincinnati BengalsCincinnati,313,0,16,2010
463,0,2,0,@Atl,140,14,9.00,DST,75,1.0,0,New Orleans SaintsNew Orleans,215,0,16,2010
464,0,2,0,@Pit,293,27,8.00,DST,115,3.0,0,Carolina PanthersCarolina,408,0,16,2010
465,0,0,1,Bal,97,20,7.00,DST,161,1.0,0,Cleveland BrownsCleveland,258,0,16,2010
466,0,0,1,Was,172,20,7.00,DST,79,1.0,0,Jacksonville JaguarsJacksonville,251,0,16,2010
467,0,0,0,Sea,84,15,7.00,DST,90,3.0,0,Tampa Bay BuccaneersTampa Bay,174,0,16,2010
468,0,1,0,Min,176,24,5.00,DST,161,2.0,0,Philadelphia EaglesPhiladelphia,337,0,16,2010
469,0,1,1,@KC,306,34,5.00,DST,152,1.0,0,Tennessee TitansTennessee,458,0,16,2010
470,0,1,1,NYJ,269,34,4.00,DST,124,0.0,0,Chicago BearsChicago,393,0,16,2010
471,0,0,1,@Den,305,24,4.00,DST,126,1.0,0,Houston TexansHouston,431,0,16,2010
472,0,0,0,@Oak,210,26,4.00,DST,80,3.0,0,Indianapolis ColtsIndianapolis,290,0,16,2010
473,0,1,0,@GB,396,45,4.00,DST,119,2.0,0,New York GiantsNY Giants,515,0,16,2010
474,1,0,0,@TB,231,38,4.00,DST,208,2.0,0,Seattle SeahawksSeattle,439,0,16,2010
475,0,0,1,Hou,310,23,3.00,DST,91,0.0,0,Denver BroncosDenver,401,0,16,2010
476,0,0,0,@Ari,178,27,2.00,DST,93,1.0,0,Dallas CowboysDallas,271,0,16,2010
477,0,0,0,Det,208,34,2.00,DST,67,2.0,0,Miami DolphinsMiami,275,0,16,2010
478,0,1,0,@Cin,269,34,2.00,DST,102,0.0,0,San Diego ChargersSan Diego,371,0,16,2010
479,0,0,0,NE,131,34,1.00,DST,217,1.0,0,Buffalo BillsBuffalo,348,0,16,2010
480,0,2,4,Buf,125,7,28.00,DST,37,3.0,0,New York JetsNY Jets,162,1,17,2010
481,0,1,3,@Phi,123,13,26.00,DST,121,5.0,0,Dallas CowboysDallas,244,1,17,2010
482,0,0,2,@KC,86,10,24.00,DST,115,7.0,0,Oakland RaidersOakland,201,1,17,2010
483,0,0,2,Ari,201,7,23.00,DST,78,6.0,0,San Francisco 49ersSan Francisco,279,1,17,2010
484,0,1,1,Mia,206,7,22.00,DST,44,5.0,0,New England PatriotsNew England,250,1,17,2010
485,0,1,1,Car,154,10,20.00,DST,137,3.0,0,Atlanta FalconsAtlanta,291,1,17,2010
486,0,0,2,Chi,117,3,20.00,DST,110,6.0,0,Green Bay PackersGreen Bay,227,0,17,2010
487,0,3,2,Cin,305,7,17.00,DST,90,0.0,0,Baltimore RavensBaltimore,395,0,17,2010
488,0,0,3,@Cle,182,9,17.00,DST,43,4.0,0,Pittsburgh SteelersPittsburgh,225,0,17,2010
489,0,2,1,@NO,199,13,16.00,DST,106,3.0,0,Tampa Bay BuccaneersTampa Bay,305,0,17,2010
490,0,1,1,@Bal,101,13,15.00,DST,98,4.0,0,Cincinnati BengalsCincinnati,199,0,17,2010
491,0,1,1,@Det,250,20,15.00,DST,107,1.0,0,Minnesota VikingsMinnesota,357,1,17,2010
492,0,0,1,Stl,137,6,15.00,DST,47,3.0,0,Seattle SeahawksSeattle,184,0,17,2010
493,0,3,1,@Was,318,14,14.00,DST,67,2.0,0,New York GiantsNY Giants,385,0,17,2010
494,0,1,1,@GB,224,10,13.00,DST,60,2.0,0,Chicago BearsChicago,284,0,17,2010
495,0,0,1,SD,283,33,13.00,DST,164,5.0,0,Denver BroncosDenver,447,1,17,2010
496,0,0,1,Min,137,13,12.00,DST,74,3.0,0,Detroit LionsDetroit,211,0,17,2010
497,0,1,1,Jax,124,17,10.00,DST,198,2.0,0,Houston TexansHouston,322,0,17,2010
498,0,0,1,@NYJ,112,38,9.00,DST,276,1.0,0,Buffalo BillsBuffalo,388,1,17,2010
499,0,2,0,TB,233,23,8.00,DST,84,3.0,0,New Orleans SaintsNew Orleans,317,0,17,2010
500,0,1,0,Dal,113,14,8.00,DST,159,2.0,0,Philadelphia EaglesPhiladelphia,272,0,17,2010
501,0,1,0,Ten,290,20,7.00,DST,51,1.0,0,Indianapolis ColtsIndianapolis,341,0,17,2010
502,0,0,2,@Den,191,28,7.00,DST,146,3.0,0,San Diego ChargersSan Diego,337,0,17,2010
503,0,1,0,Oak,135,31,6.00,DST,209,4.0,0,Kansas City ChiefsKansas City,344,0,17,2010
504,0,1,0,@Sea,192,16,6.00,DST,141,0.0,0,St. Louis RamsSt. Louis,333,0,17,2010
505,0,0,1,NYG,243,17,6.00,DST,82,0.0,0,Washington RedskinsWashington,325,0,17,2010
506,0,1,0,@Ind,257,23,4.00,DST,101,1.0,0,Tennessee TitansTennessee,358,0,17,2010
507,0,1,0,@Atl,253,31,3.00,DST,99,1.0,0,Carolina PanthersCarolina,352,0,17,2010
508,0,0,0,@SF,262,38,2.00,DST,100,2.0,0,Arizona CardinalsArizona,362,0,17,2010
509,0,0,0,Pit,318,41,2.00,DST,100,2.0,0,Cleveland BrownsCleveland,418,0,17,2010
510,0,1,0,@NE,321,38,2.00,DST,181,0.0,0,Miami DolphinsMiami,502,0,17,2010
511,0,0,0,@Hou,253,34,0.00,DST,244,0.0,0,Jacksonville JaguarsJacksonville,497,0,17,2010
